NodeName,Index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,FLANGE_Rx,FLANGE_Ry,FLANGR_Rz,RawDataSensor0,RawDataSensor1,RawDataSensor2,RawDataSensor3,RawDataSensor4,RawDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVER1_15_11,95,459.77,-73.5079,223.279,3.14023,2.3621,-1.8231,-140.58598,67.72016,104.48084,-112.31046,40.13719,93.61532,-23.6363,-26.943,5.2125,1.31211,-1.21503,-0.0452151,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,96,459.757,-73.5041,223.286,3.14019,2.36211,-1.82306,-140.58699,67.71946,104.481544,-112.309975,40.137196,93.6152,-22.9931,-27.089,5.15144,1.30164,-1.19115,-0.0460581,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,97,459.751,-73.5026,223.29,3.14017,2.36211,-1.82304,-140.58798,67.72017,104.482254,-112.31003,40.1372,93.61511,-22.6615,-27.085,5.1667,1.30856,-1.18826,-0.0505436,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,98,459.746,-73.5017,223.294,3.14015,2.36211,-1.82302,-140.59099,67.72089,104.484375,-112.3101,40.137203,93.61502,-22.4789,-27.2014,5.28992,1.31178,-1.1856,-0.0493532,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,99,459.742,-73.5011,223.295,3.14013,2.36211,-1.82301,-140.59398,67.721596,104.486496,-112.31018,40.137207,93.6149,-22.4428,-27.507,5.53711,1.30702,-1.18121,-0.0458334,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,100,459.742,-73.5011,223.295,3.14013,2.36211,-1.82301,-140.59398,67.721596,104.486496,-112.31018,40.137207,93.6149,-22.4428,-27.507,5.53711,1.30702,-1.18121,-0.0458334,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,101,459.736,-73.5012,223.302,3.1401,2.36212,-1.82299,-140.60199,67.72233,104.49143,-112.30981,40.13779,93.614624,-22.5921,-27.7508,5.91098,1.31881,-1.17723,-0.044858,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,102,459.735,-73.5056,223.309,3.14008,2.36213,-1.82298,-140.607,67.72305,104.49496,-112.30995,40.1378,93.61442,-22.7992,-27.9774,6.16763,1.31765,-1.17964,-0.0479565,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,103,459.735,-73.5056,223.309,3.14008,2.36213,-1.82298,-140.607,67.72305,104.49496,-112.30995,40.1378,93.61442,-22.7992,-27.9774,6.16763,1.31765,-1.17964,-0.0479565,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,104,459.737,-73.51,223.316,3.14005,2.36215,-1.82297,-140.62001,67.72238,104.50271,-112.30916,40.13839,93.61392,-23.2839,-27.9633,6.8856,1.32058,-1.19866,-0.0358717,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,105,459.737,-73.51,223.316,3.14005,2.36215,-1.82297,-140.62001,67.72238,104.50271,-112.30916,40.13839,93.61392,-23.2839,-27.9633,6.8856,1.32058,-1.19866,-0.0358717,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,106,459.745,-73.5121,223.331,3.14004,2.36218,-1.82295,-140.63405,67.7196,104.51115,-112.30853,40.138416,93.61318,-23.7858,-27.6348,7.66512,1.33558,-1.18842,-0.0383694,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,107,459.748,-73.5105,223.337,3.14003,2.36219,-1.82293,-140.64307,67.716805,104.51536,-112.3083,40.138435,93.61271,-23.4507,-27.7066,8.02583,1.32655,-1.18965,-0.0235259,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,108,459.754,-73.5121,223.346,3.14003,2.3622,-1.82292,-140.6511,67.714005,104.51957,-112.307556,40.137882,93.61212,-23.4815,-27.6802,8.07885,1.3089,-1.15783,-0.0180935,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,109,459.76,-73.5162,223.354,3.14003,2.36222,-1.82291,-140.66013,67.710495,104.52448,-112.307434,40.137905,93.61149,-23.0904,-27.2681,8.52355,1.30876,-1.13051,-0.0264082,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,110,459.763,-73.5154,223.363,3.14001,2.36223,-1.82288,-140.67017,67.7063,104.52868,-112.30682,40.13736,93.610725,-22.9879,-27.5127,8.94379,1.2819,-1.09447,-0.0186899,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,111,459.771,-73.5129,223.384,3.14,2.36226,-1.82279,-140.69026,67.69506,104.53706,-112.30524,40.135704,93.608894,-22.873,-27.6638,10.2258,1.29593,-1.06889,-0.0087947,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,112,459.772,-73.5105,223.396,3.13999,2.36226,-1.82273,-140.7003,67.688736,104.541954,-112.30427,40.13517,93.60784,-23.1278,-28.0359,10.5854,1.30534,-1.06633,-0.006385,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,113,459.771,-73.5096,223.404,3.13997,2.36227,-1.82266,-140.71136,67.681,104.546844,-112.30338,40.134064,93.60665,-23.26,-28.3232,10.981,1.31427,-1.08192,0.00142651,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,114,459.771,-73.5096,223.404,3.13997,2.36227,-1.82266,-140.71136,67.681,104.546844,-112.30338,40.134064,93.60665,-23.26,-28.3232,10.981,1.31427,-1.08192,0.00142651,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,115,459.771,-73.5084,223.425,3.13997,2.36227,-1.82252,-140.73448,67.66413,104.55519,-112.30073,40.131298,93.60389,-23.7108,-28.5356,11.2116,1.32396,-1.0943,0.0155921,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,116,459.771,-73.5084,223.425,3.13997,2.36227,-1.82252,-140.73448,67.66413,104.55519,-112.30073,40.131298,93.60389,-23.7108,-28.5356,11.2116,1.32396,-1.0943,0.0155921,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,117,459.768,-73.5073,223.452,3.13995,2.36227,-1.82234,-140.75763,67.64372,104.564224,-112.297874,40.1274,93.6006,-23.6182,-28.3183,11.1638,1.33281,-1.07632,-0.00460219,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,118,459.768,-73.5066,223.465,3.13995,2.36228,-1.82224,-140.76971,67.63246,104.56838,-112.296295,40.12517,93.59877,-23.5499,-28.3635,11.0098,1.32626,-1.0672,0.00467175,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,119,459.766,-73.508,223.48,3.13994,2.36228,-1.82214,-140.7828,67.62051,104.57182,-112.2948,40.122948,93.59681,-23.4306,-28.1954,10.9559,1.32595,-1.06825,0.00797935,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,120,459.764,-73.5057,223.495,3.13993,2.36229,-1.82201,-140.79489,67.60783,104.57597,-112.292816,40.12073,93.594734,-23.3687,-27.8716,11.095,1.33027,-1.07262,0.00547377,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,121,459.764,-73.5057,223.495,3.13993,2.36229,-1.82201,-140.79489,67.60783,104.57597,-112.292816,40.12073,93.594734,-23.3687,-27.8716,11.095,1.33027,-1.07262,0.00547377,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,122,459.756,-73.5025,223.526,3.1399,2.36229,-1.82174,-140.82109,67.579666,104.58425,-112.28919,40.11459,93.59009,-23.1164,-27.3844,10.8449,1.31586,-1.08836,0.00948079,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,123,459.754,-73.5053,223.54,3.13989,2.3623,-1.8216,-140.83418,67.56488,104.587685,-112.28693,40.11181,93.5876,-23.0373,-27.084,10.6246,1.31006,-1.08002,0.00901379,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,124,459.754,-73.5053,223.54,3.13989,2.3623,-1.8216,-140.83418,67.56488,104.587685,-112.28693,40.11181,93.5876,-23.0373,-27.084,10.6246,1.31006,-1.08002,0.00901379,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,125,459.749,-73.5049,223.556,3.13987,2.3623,-1.82144,-140.8483,67.54868,104.5911,-112.28477,40.108463,93.584946,-22.8245,-26.9039,10.4948,1.2994,-1.07207,0.0105948,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,126,459.74,-73.5057,223.586,3.13983,2.36231,-1.8211,-140.87553,67.51417,104.59863,-112.279625,40.100643,93.57919,-22.2945,-26.5354,10.1791,1.29686,-1.05973,0.00533159,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,127,459.735,-73.5079,223.613,3.13979,2.36231,-1.82075,-140.90479,67.476845,104.60474,-112.27427,40.09284,93.57293,-21.7552,-26.5852,9.90311,1.29472,-1.04647,0.00147118,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,128,459.737,-73.5119,223.624,3.13976,2.36232,-1.82058,-140.91891,67.456406,104.60813,-112.27089,40.088367,93.56957,-21.5869,-26.6076,9.82909,1.2987,-1.03994,0.00593023,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,129,459.737,-73.5119,223.624,3.13976,2.36232,-1.82058,-140.91891,67.456406,104.60813,-112.27089,40.088367,93.56957,-21.5869,-26.6076,9.82909,1.2987,-1.03994,0.00593023,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,130,459.736,-73.5159,223.642,3.1397,2.36233,-1.8202,-140.94919,67.41414,104.6135,-112.26502,40.0783,93.5624,-21.456,-26.9386,9.48351,1.30072,-1.03963,0.012899,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,131,459.737,-73.5178,223.649,3.13967,2.36233,-1.82001,-140.96434,67.391594,104.61617,-112.26137,40.073277,93.55862,-21.4016,-27.0408,9.53622,1.31137,-1.03673,0.00605496,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,132,459.74,-73.5236,223.653,3.13965,2.36234,-1.81983,-140.97949,67.36833,104.61955,-112.25839,40.06768,93.55467,-21.1938,-27.2452,9.35734,1.31503,-1.03424,0.00784727,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,133,459.74,-73.5236,223.653,3.13965,2.36234,-1.81983,-140.97949,67.36833,104.61955,-112.25839,40.06768,93.55467,-21.1938,-27.2452,9.35734,1.31503,-1.03424,0.00784727,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,134,459.751,-73.5355,223.661,3.1396,2.36235,-1.81947,-141.01181,67.319725,104.624176,-112.251,40.056503,93.5464,-21.2053,-27.3364,9.31393,1.31618,-1.00894,0.0214178,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,135,459.758,-73.5393,223.66,3.13958,2.36236,-1.81928,-141.02798,67.29436,104.62683,-112.24717,40.05035,93.542046,-21.2092,-27.2864,9.18176,1.31335,-1.00836,0.0207634,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,136,459.758,-73.5393,223.66,3.13958,2.36236,-1.81928,-141.02798,67.29436,104.62683,-112.24717,40.05035,93.542046,-21.2092,-27.2864,9.18176,1.31335,-1.00836,0.0207634,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,137,459.776,-73.5482,223.664,3.13955,2.36239,-1.81891,-141.06033,67.2408,104.63072,-112.239235,40.037483,93.53291,-21.4264,-27.2097,8.75303,1.3013,-1.01467,0.00508432,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,138,459.776,-73.5482,223.664,3.13955,2.36239,-1.81891,-141.06033,67.2408,104.63072,-112.239235,40.037483,93.53291,-21.4264,-27.2097,8.75303,1.3013,-1.01467,0.00508432,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,139,459.795,-73.5537,223.662,3.13954,2.36241,-1.81853,-141.0947,67.18371,104.63529,-112.23053,40.024063,93.52324,-21.8309,-27.1678,8.89929,1.30219,-1.00961,0.0157688,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,140,459.805,-73.5552,223.663,3.13954,2.36242,-1.81834,-141.1119,67.154816,104.63722,-112.22605,40.016785,93.51817,-22.1417,-27.1776,8.74309,1.29865,-1.01065,0.0234523,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,141,459.814,-73.5561,223.663,3.13953,2.36243,-1.81813,-141.12909,67.124504,104.639145,-112.22165,40.009514,93.513,-22.3866,-27.2267,8.82447,1.29218,-1.01742,0.0176289,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,142,459.822,-73.5573,223.664,3.13955,2.36244,-1.81793,-141.1473,67.0935,104.64177,-112.2168,40.001675,93.50765,-22.5253,-27.1111,8.96665,1.29207,-1.02541,0.00869395,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,143,459.83,-73.5552,223.666,3.13955,2.36245,-1.81771,-141.1655,67.06107,104.64297,-112.21202,39.993835,93.50218,-22.5732,-27.0123,8.74116,1.28698,-1.02552,0.00539644,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,144,459.838,-73.5545,223.668,3.13956,2.36246,-1.8175,-141.1837,67.02936,104.64488,-112.20734,39.986004,93.4966,-22.3402,-26.7646,8.58383,1.2822,-1.02406,0.0128726,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,145,459.841,-73.5521,223.668,3.13957,2.36246,-1.81726,-141.20192,66.99552,104.64607,-112.202194,39.977604,93.490845,-22.2401,-26.498,8.59254,1.27364,-1.00174,0.0134063,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,146,459.849,-73.5438,223.674,3.1396,2.36247,-1.81677,-141.23935,66.927155,104.64916,-112.19159,39.960243,93.478966,-21.9102,-25.9149,8.12642,1.24121,-0.981516,0.010432,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,147,459.854,-73.543,223.676,3.13962,2.36248,-1.81653,-141.25858,66.89262,104.651054,-112.186134,39.95128,93.47285,-21.893,-25.6107,8.05081,1.23442,-0.986583,0.0148415,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,148,459.851,-73.537,223.681,3.13964,2.36247,-1.81626,-141.27681,66.85737,104.652245,-112.18075,39.94232,93.46661,-21.8132,-25.574,8.00225,1.22749,-0.993036,0.0135063,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,149,459.852,-73.5329,223.686,3.13965,2.36248,-1.81599,-141.29604,66.82213,104.65343,-112.17486,39.933365,93.4603,-21.6874,-25.5659,7.98225,1.2336,-0.986447,0.00556884,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,150,459.853,-73.5264,223.692,3.13967,2.36249,-1.81572,-141.31526,66.78547,104.6546,-112.16905,39.92384,93.45384,-21.5534,-25.6028,8.04458,1.24196,-0.970339,-0.0013902,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,151,459.849,-73.5219,223.697,3.13969,2.36248,-1.81545,-141.3335,66.75022,104.65579,-112.1633,39.914318,93.44732,-21.3939,-25.6135,8.00606,1.24434,-0.960882,0.00569283,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,152,459.841,-73.5168,223.704,3.13971,2.36247,-1.81515,-141.35272,66.71357,104.65697,-112.15761,39.904797,93.44072,-21.35,-25.6342,7.94296,1.23299,-0.962557,0.0181777,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,153,459.841,-73.5168,223.704,3.13971,2.36247,-1.81515,-141.35272,66.71357,104.65697,-112.15761,39.904797,93.44072,-21.35,-25.6342,7.94296,1.23299,-0.962557,0.0181777,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,154,459.825,-73.5051,223.715,3.13975,2.36245,-1.81456,-141.39018,66.64237,104.65863,-112.1452,39.88519,93.42732,-21.109,-25.227,7.71377,1.216,-0.973625,0.000518254,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,155,459.815,-73.5002,223.72,3.13976,2.36243,-1.81426,-141.40842,66.606415,104.660515,-112.13964,39.875103,93.420525,-20.9335,-25.0873,7.2828,1.20483,-0.958325,-0.0100215,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,156,459.804,-73.4954,223.728,3.13977,2.36243,-1.81395,-141.42664,66.570465,104.660995,-112.13353,39.865013,93.413704,-20.7269,-24.9261,7.09584,1.19678,-0.940481,-0.00631945,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,157,459.804,-73.4954,223.728,3.13977,2.36243,-1.81395,-141.42664,66.570465,104.660995,-112.13353,39.865013,93.413704,-20.7269,-24.9261,7.09584,1.19678,-0.940481,-0.00631945,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,158,459.78,-73.4854,223.745,3.13979,2.3624,-1.81332,-141.46411,66.497856,104.66264,-112.12079,39.84484,93.399956,-20.3369,-24.4413,6.94938,1.19276,-0.940251,0.00179131,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,159,459.78,-73.4854,223.745,3.13979,2.3624,-1.81332,-141.46411,66.497856,104.66264,-112.12079,39.84484,93.399956,-20.3369,-24.4413,6.94938,1.19276,-0.940251,0.00179131,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,160,459.754,-73.4755,223.758,3.13981,2.36237,-1.81268,-141.50056,66.42666,104.66431,-112.1087,39.824097,93.38611,-20.0043,-24.2072,6.39852,1.16105,-0.957444,-0.00844355,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,161,459.727,-73.4701,223.767,3.13984,2.36233,-1.81206,-141.53702,66.35404,104.66596,-112.09607,39.803352,93.372215,-19.6831,-23.4756,5.53771,1.16381,-0.934223,-0.00939639,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,162,459.715,-73.4688,223.771,3.13986,2.36231,-1.81177,-141.55426,66.318085,104.666435,-112.08946,39.793266,93.36528,-19.3059,-23.3776,5.03992,1.14303,-0.931022,-0.0160638,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,163,459.702,-73.4686,223.77,3.13988,2.36229,-1.81147,-141.57248,66.282135,104.666916,-112.08345,39.782608,93.358315,-19.1708,-23.0131,5.18206,1.13695,-0.927338,-0.0235908,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,164,459.702,-73.4686,223.77,3.13988,2.36229,-1.81147,-141.57248,66.282135,104.666916,-112.08345,39.782608,93.358315,-19.1708,-23.0131,5.18206,1.13695,-0.927338,-0.0235908,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,165,459.69,-73.4742,223.771,3.13991,2.36226,-1.81092,-141.60794,66.20952,104.66857,-112.07082,39.76186,93.34442,-19.3508,-22.9143,3.93877,1.10966,-0.935785,-0.0324087,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,166,459.69,-73.4742,223.771,3.13991,2.36226,-1.81092,-141.60794,66.20952,104.66857,-112.07082,39.76186,93.34442,-19.3508,-22.9143,3.93877,1.10966,-0.935785,-0.0324087,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,167,459.676,-73.4757,223.77,3.13994,2.36224,-1.81035,-141.6434,66.13691,104.66881,-112.05817,39.74111,93.33056,-19.9267,-23.1235,4.78935,1.12212,-0.960873,-0.0192534,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,168,459.672,-73.4746,223.769,3.13997,2.36223,-1.81008,-141.66164,66.10095,104.66929,-112.05211,39.73102,93.32366,-20.1871,-23.4051,4.3554,1.12901,-0.961288,-0.0348811,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,169,459.666,-73.4748,223.768,3.13999,2.36223,-1.80981,-141.67888,66.064285,104.67046,-112.04549,39.72036,93.31674,-20.2382,-23.5043,4.20218,1.12778,-0.961493,-0.0451033,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,170,459.664,-73.4765,223.764,3.14002,2.36222,-1.80955,-141.6971,66.028336,104.670944,-112.03941,39.710266,93.30987,-20.354,-23.5756,4.52612,1.11398,-0.951869,-0.0397066,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,171,459.663,-73.4791,223.763,3.14004,2.36222,-1.8093,-141.71432,65.99238,104.67142,-112.03277,39.699604,93.30298,-20.285,-23.6249,4.35799,1.09375,-0.948494,-0.036972,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,172,459.663,-73.4791,223.763,3.14004,2.36222,-1.8093,-141.71432,65.99238,104.67142,-112.03277,39.699604,93.30298,-20.285,-23.6249,4.35799,1.09375,-0.948494,-0.036972,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,173,459.657,-73.4856,223.756,3.1401,2.36221,-1.80879,-141.74979,65.91977,104.67166,-112.02056,39.679417,93.28931,-20.1718,-23.0074,3.6514,1.08172,-0.933913,-0.0460743,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,174,459.653,-73.4854,223.751,3.14012,2.36219,-1.80854,-141.76703,65.883095,104.672844,-112.01446,39.668747,93.28246,-20.1527,-23.1428,3.85533,1.0542,-0.934772,-0.0354892,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,175,459.648,-73.4874,223.748,3.14015,2.36218,-1.80828,-141.78426,65.846436,104.67261,-112.00775,39.658653,93.27567,-20.1558,-23.0677,4.02219,1.05284,-0.938021,-0.0327862,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,176,459.634,-73.4868,223.747,3.1402,2.36216,-1.80776,-141.81873,65.77382,104.67285,-111.99547,39.637886,93.2621,-20.1828,-22.9542,3.59867,1.06575,-0.93006,-0.0560067,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,177,459.634,-73.4868,223.747,3.1402,2.36216,-1.80776,-141.81873,65.77382,104.67285,-111.99547,39.637886,93.2621,-20.1828,-22.9542,3.59867,1.06575,-0.93006,-0.0560067,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,178,459.629,-73.488,223.745,3.14021,2.36216,-1.8075,-141.83694,65.73787,104.673325,-111.989296,39.62779,93.25536,-20.1892,-23.1024,4.00258,1.0487,-0.929172,-0.0481974,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,179,459.611,-73.4889,223.745,3.14027,2.36214,-1.80697,-141.87141,65.66454,104.67428,-111.97692,39.607586,93.241936,-20.2788,-22.9073,3.74179,1.04204,-0.935602,-0.0440427,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,180,459.603,-73.4893,223.744,3.14028,2.36213,-1.8067,-141.88864,65.628586,104.67475,-111.97071,39.597485,93.23525,-20.0702,-22.6963,3.68594,1.04025,-0.942193,-0.0549866,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,181,459.603,-73.4893,223.744,3.14028,2.36213,-1.8067,-141.88864,65.628586,104.67475,-111.97071,39.597485,93.23525,-20.0702,-22.6963,3.68594,1.04025,-0.942193,-0.0549866,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,182,459.581,-73.4847,223.75,3.14032,2.36211,-1.80615,-141.92311,65.55596,104.674995,-111.95826,39.57728,93.221924,-19.6358,-22.535,3.8157,1.00668,-0.907322,-0.0606211,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,183,459.565,-73.4822,223.751,3.14033,2.36209,-1.80587,-141.94034,65.5193,104.67477,-111.95258,39.567177,93.21529,-19.2503,-22.2483,3.44508,1.00417,-0.895262,-0.0563699,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,184,459.565,-73.4822,223.751,3.14033,2.36209,-1.80587,-141.94034,65.5193,104.67477,-111.95258,39.567177,93.21529,-19.2503,-22.2483,3.44508,1.00417,-0.895262,-0.0563699,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,185,459.55,-73.4775,223.755,3.14034,2.36207,-1.80559,-141.95657,65.482635,104.67453,-111.94633,39.557068,93.20868,-18.9355,-22.0233,3.51908,1.00247,-0.890535,-0.0562781,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,186,459.518,-73.4694,223.765,3.14037,2.36203,-1.80501,-141.99103,65.40931,104.675476,-111.93377,39.536858,93.195496,-18.9396,-22.1561,3.79884,0.978807,-0.887076,-0.0579148,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,187,459.498,-73.4692,223.768,3.14037,2.362,-1.80473,-142.00827,65.37335,104.67596,-111.928055,39.52675,93.18893,-18.7361,-22.0484,4.09355,0.991214,-0.908042,-0.0479476,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,188,459.475,-73.4638,223.77,3.14038,2.36196,-1.80443,-142.0255,65.33669,104.67572,-111.921745,39.51664,93.18238,-18.7255,-21.8328,4.16618,1.00368,-0.909156,-0.0380263,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,189,459.456,-73.4594,223.775,3.14039,2.36194,-1.80414,-142.04272,65.300026,104.67549,-111.91543,39.50653,93.17585,-18.6024,-21.9551,3.82882,0.985108,-0.89404,-0.0451789,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,190,459.456,-73.4594,223.775,3.14039,2.36194,-1.80414,-142.04272,65.300026,104.67549,-111.91543,39.50653,93.17585,-18.6024,-21.9551,3.82882,0.985108,-0.89404,-0.0451789,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER1_15_11,191,459.417,-73.4499,223.787,3.14039,2.3619,-1.80353,-142.07619,65.22669,104.67644,-111.90332,39.48688,93.16286,-18.0459,-21.6378,4.21788,0.969067,-0.860663,-0.0656061,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
