NodeName,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVEL1_15_11,457.824,-71.1261,226.833,0.0186486,0.86837,1.27194,488.781,-211.913,346.241,-29.7551,-5.27385,3.27329,0.153875,-1.41019,-0.00687371,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.824,-71.1153,226.844,0.0186444,0.868353,1.27197,488.783,-211.918,346.245,-30.1131,-5.35504,3.73188,0.157373,-1.42404,0.000798772,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.822,-71.1072,226.855,0.0186463,0.868341,1.27198,488.785,-211.923,346.249,-30.5452,-5.22043,4.26782,0.164809,-1.44106,-0.0123208,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.822,-71.1072,226.855,0.0186463,0.868341,1.27198,488.785,-211.923,346.249,-30.5452,-5.22043,4.26782,0.164809,-1.44106,-0.0123208,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.822,-71.1072,226.855,0.0186463,0.868341,1.27198,488.785,-211.923,346.249,-30.5452,-5.22043,4.26782,0.164809,-1.44106,-0.0123208,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.835,-71.0786,226.905,0.0186365,0.868272,1.27206,488.799,-211.952,346.269,-31.9346,-3.67714,5.68575,0.127793,-1.47343,0.0164797,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.835,-71.0786,226.905,0.0186365,0.868272,1.27206,488.799,-211.952,346.269,-31.9346,-3.67714,5.68575,0.127793,-1.47343,0.0164797,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.838,-71.0737,226.931,0.018617,0.868249,1.27213,488.808,-211.969,346.278,-31.7668,-3.33912,6.12111,0.12122,-1.46661,0.00587746,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.835,-71.0721,226.947,0.0186001,0.868246,1.27218,488.814,-211.979,346.282,-31.7221,-3.41145,6.36386,0.138609,-1.44467,0.0177223,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.835,-71.0687,226.965,0.0185716,0.868234,1.27225,488.82,-211.989,346.285,-31.5343,-3.64224,6.67859,0.162861,-1.42329,0.0173159,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
